record_id,id,parcel,umap_x,umap_y,pca_x,pca_y,violation_type,neighborhood,year_built,property_type,date,latitude,longitude
116080,68331,1603047000,5.305294,7.291719,1.77721738742502,1.1512947895278811,Enforcement Violations,Dorchester,1900.0,Residential 2-family,2022-10-20 00:00:00+00:00,42.28708953147226,-71.06262061519813
165150,31253,2101191000,-3.0259035,2.6236718,1.2955001575117633,0.5648585969509486,Enforcement Violations,Allston,1910.0,Residential 2-family,2021-05-14 00:00:00+00:00,42.352729622632665,-71.13683063496161
31607,29592,1002313000,-4.840218,7.3878236,4.461072471581764,0.3388101315321756,Enforcement Violations,Jamaica Plain,1935.0,Residential 2-family,2024-12-26 00:00:00+00:00,42.32433958463773,-71.10468062705377
89140,62753,2101446000,-8.985081,0.42266053,-4.27397648106654,-1.1348956499355174,Housing Complaints,Allston,1930.0,Residential 7 or more units,2023-07-22 14:25:00+00:00,42.34699062350721,-71.13674464899366
149620,47317,1500446000,-6.402641,4.713614,3.4365351999632305,-4.3715680185253545,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2021-10-05 00:00:00+00:00,42.30684952552009,-71.05940056375363
139809,48485,1605334000,6.180527,6.692285,2.4661464899715155,2.216550615105444,Sanitation Requests,Dorchester,1890.0,Residential 2-family,2022-02-06 13:50:31.250000+00:00,42.28481953166252,-71.06279062109235
28346,39608,900908000,-10.262583,4.462846,-3.539033924367064,-1.5420815475589147,Enforcement Violations,Roxbury,1920.0,Residential 4 or more family,2025-01-29 00:00:00+00:00,42.33882955109471,-71.0802005397876
134088,16531,1811575000,1.6574751,5.9571958,0.2422285972014531,4.482040920258986,Sanitation Requests,Hyde Park,1998.0,Residential 1-family,2022-04-22 16:57:00+00:00,42.2549596279781,-71.12771083429737
62134,6779,1800305000,4.4135733,11.004405,4.943613535419519,2.5258668232361887,Housing Violations,Mattapan,1915.0,Residential 1-family,2024-04-03 00:00:00+00:00,42.27421955664166,-71.07989068380148
162312,44417,1403460000,10.529566,0.03430239,1.700656424752346,-1.2797583212629535,Enforcement Violations,Dorchester,1910.0,Residential 3-family,2021-06-18 00:00:00+00:00,42.28380956663736,-71.08750067949398
160920,57473,1801768000,0.073131,9.565269,4.903903918719451,2.103808039035438,Sanitation Requests,Mattapan,1910.0,Residential 2-family,2021-07-07 09:25:00+00:00,42.26705958347221,-71.09824074072218
26331,37348,2101120000,-5.3110275,14.845979,1.9107928661486435,1.5936318929097193,Enforcement Violations,Allston,1876.0,Residential 2-family,2025-02-17 00:00:00+00:00,42.35197962740426,-71.13980064406388
152105,22867,1400134000,-11.075912,11.947521,3.242210332023353,-3.139164511099256,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2021-09-13 00:00:00+00:00,42.31207954407179,-71.07308058381851
24570,46533,1500637000,5.9554925,-0.6959417,3.3173220001055763,-3.4041327539148454,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2025-03-03 00:00:00+00:00,42.30046953514119,-71.06574059261177
115452,25972,1301558000,12.200259,6.434976,3.011992545297232,-3.272207295116877,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2022-10-26 00:00:00+00:00,42.31234952484948,-71.05927055201742
8160,41213,1804216000,3.5514376,-7.734233,5.073234628972659,2.4913113116301417,Enforcement Violations,Mattapan,1948.0,Residential 1-family,2025-07-24 00:00:00+00:00,42.265739598655486,-71.1085107668218
52416,84375,1001052000,-7.902389,-12.270652,-3.837388768650751,-4.301481101168776,Enforcement Violations,Mission Hill,1965.0,Residential 7 or more units,2024-07-02 00:00:00+00:00,42.32956161395764,-71.10414480586515
154574,69473,1000944000,-6.6321373,14.641898,3.748899269525445,0.5857069566239688,Enforcement Violations,Mission Hill,1930.0,Residential 2-family,2021-08-31 00:00:00+00:00,42.33212258776256,-71.10781161751511
70146,43683,501120000,-9.185193,-0.77832973,-5.500552333877543,0.120804027043264,Enforcement Violations,Boston,1899.0,Residential 4 or more family,2024-01-16 00:00:00+00:00,42.34861953618752,-71.07003049499798
166179,45224,501442000,-4.198518,-7.7871656,-6.058782989688617,1.762901557166878,Housing Complaints,Boston,1899.0,Residential 4 or more family,2021-05-01 12:37:00+00:00,42.357014535014834,-71.06928947417403
94563,94805,1600859000,-7.7694426,11.344998,1.9153247216949996,2.5215958355679664,Enforcement Violations,Dorchester,1927.0,Residential 2-family,2023-06-05 00:00:00+00:00,42.2967295312584,-71.06294059559946
124608,37205,1502821000,-12.00156,-1.0061995,3.3227112530389804,-0.4411042031904135,Enforcement Violations,Dorchester,1910.0,Residential 2-family,2022-08-18 00:00:00+00:00,42.31175953082779,-71.0636105621956
21081,24897,1303286000,-1.5912868,7.144703,1.0966109434095663,2.173811166872486,Enforcement Violations,Dorchester,1910.0,Residential 1-family,2025-04-03 00:00:00+00:00,42.31960952007625,-71.05573052752122
77800,39278,302003000,0.034588262,-11.402066,-5.7781723197725725,-0.3745391688265195,Enforcement Violations,Boston,1910.0,Residential 4 or more family,2023-10-20 00:00:00+00:00,42.36748951585409,-71.05509041876105
120538,19343,1800008000,10.963654,-4.0500913,0.1276128299850812,-3.4796157846201314,Housing Complaints,Mattapan,1965.0,Residential 7 or more units,2022-09-14 20:00:00+00:00,42.268599573050096,-71.09138072227043
157651,52842,1301973000,3.027608,6.597105,1.4392710833595062,-2.2017339828306186,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2021-08-10 00:00:00+00:00,42.31778952249689,-71.05808053662305
61808,18936,2100447000,5.45239,-6.642878,1.5863730086102186,0.3263775749338855,Enforcement Violations,Allston,1890.0,Residential 1-family,2024-04-08 00:00:00+00:00,42.35532961113455,-71.12786061003959
178829,78495,1402112000,-13.899899,7.695507,4.517900942398261,-3.029084918702636,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2020-11-04 00:00:00+00:00,42.29509955667059,-71.08159064132931
51365,87053,2101049000,-8.068555,-1.8953108,-3.783635710622454,-2.000985100974069,Enforcement Violations,Allston,1910.0,Residential 7 or more units,2024-07-12 00:00:00+00:00,42.349859619361965,-71.13382063595449
30395,74271,1600528000,5.219296,2.5094352,4.730938478828773,0.4363715305084219,Enforcement Violations,Dorchester,1930.0,Residential 2-family,2025-01-09 00:00:00+00:00,42.29728826906056,-71.05594670027028
2862,53037,703205000,0.94980055,-14.620182,0.4868501254769267,-1.6541265662833915,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2025-08-31 00:00:00+00:00,42.32433952362442,-71.05944052581786
94213,98865,302092000,-7.9310594,-5.195392,-2.9902225353563687,0.90738993229591,Enforcement Violations,Boston,1890.0,Residential 3-family,2023-06-07 00:00:00+00:00,42.36575951383546,-71.05404042134747
135066,55697,105444000,17.240898,-1.3634038,2.682361841957774,-3.279729367616773,Enforcement Violations,East Boston,1920.0,Residential 3-family,2022-04-11 00:00:00+00:00,42.37306949507291,-71.03955037272702
117885,89787,201152000,-3.9167542,8.408238,-2.696414350863815,1.4783812413329778,Enforcement Violations,Charlestown,1880.0,Residential 3-family,2022-10-05 00:00:00+00:00,42.38100953407114,-71.07036042336561
48256,74728,2002715000,-9.552071,-4.601551,0.5190618006904295,6.806808802493962,Enforcement Violations,West Roxbury,1920.0,Residential 1-family,2024-08-07 00:00:00+00:00,42.27285964849161,-71.14499083336096
115690,94431,701250000,1.597012,4.252122,2.634434932802887,-1.1218937865419034,Building Violations,South Boston,1880.0,Residential 3-family,2022-10-24 00:00:00+00:00,42.33280950913978,-71.04868048303862
41531,88107,1302119000,-11.468039,7.3279595,1.9248557737608247,-1.6824747171822063,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2024-09-17 00:00:00+00:00,42.31440952368138,-71.05890054642654
125869,78960,1700528000,2.5111234,7.8827353,2.235821607999761,0.4749726329459394,Enforcement Violations,Dorchester,1900.0,Residential 2-family,2022-08-04 00:00:00+00:00,42.29286954384148,-71.07240062493776
141752,85192,1401095000,-8.883856,11.152933,-0.8383940372891371,-4.665640535469944,Housing Complaints,Dorchester,1900.0,Mixed Use (Res. and Comm.),2022-01-08 09:54:00+00:00,42.303869552703816,-71.07868061491199
94972,44084,2011698000,-9.902048,-9.41626,-1.3732599742178928,-2.041093744936048,Enforcement Violations,West Roxbury,1899.0,Mixed Use (Res. and Comm.),2023-06-01 00:00:00+00:00,42.2588240704463,-71.15969502350323
157479,73010,1700530000,4.8925643,-8.037249,3.1665247293074383,2.288659924331434,Enforcement Violations,Dorchester,1900.0,Residential 1-family,2021-08-11 00:00:00+00:00,42.292749545151885,-71.07275062590749
122615,37932,302209000,-5.615431,0.609214,-2.956692878983272,3.1568456163685017,Enforcement Violations,Boston,1890.0,Residential 1-family,2022-08-31 00:00:00+00:00,42.36686951619644,-71.05621042398909
142827,67844,1301623000,5.0070558,5.3022313,2.8859467329943143,-3.350691962954036,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2021-12-22 00:00:00+00:00,42.31021952667127,-71.06028055879659
113300,9602,1000545000,7.013671,9.870987,-2.498638596199432,-1.8428457419959687,Enforcement Violations,Mission Hill,1935.0,Residential 4 or more family,2022-11-15 00:00:00+00:00,42.33139957732851,-71.09920059827228
2992,85088,1001074000,15.575002,-6.1533623,-3.0498756800854943,-3.050736117588277,Enforcement Violations,Mission Hill,1960.0,Residential 7 or more units,2025-08-31 00:00:00+00:00,42.32856957970776,-71.10079060917494
116535,75169,2102528000,-12.488613,4.561596,-0.1944500552726102,1.5664043780958972,Enforcement Violations,Brighton,1920.0,Residential 3-family,2022-10-17 00:00:00+00:00,42.34046964709222,-71.15311069933236
1635,51430,700331000,-6.889269,16.690895,-2.375109880960037,3.858352568782085,Enforcement Violations,South Boston,1895.0,Residential 1-family,2025-09-08 00:00:00+00:00,42.33427733709523,-71.05457152649119
176445,73374,1701313001,8.098503,7.3428783,3.163642852787673,1.6255909811312033,Housing Complaints,Dorchester,1900.0,Residential 1-family,2020-12-09 13:33:00+00:00,42.28769954413184,-71.07183963492884
141150,86367,202796000,-5.9352064,-9.369833,-3.142284410716511,-1.8514914212638969,Enforcement Violations,Charlestown,1899.0,Residential 4 or more family,2022-01-19 00:00:00+00:00,42.376354520302016,-71.05962541026533
154233,43599,601920000,-9.801008,-1.7684643,-1.3919894323124893,5.372504855609723,Sanitation Requests,South Boston,1900.0,Residential 1-family,2021-08-31 09:50:00+00:00,42.33556950700628,-71.0469904718848
7210,83627,1812137000,1.7115078,5.958521,0.8828147448198399,2.760904176362029,Enforcement Violations,Hyde Park,2002.0,Residential 1-family,2025-08-01 00:00:00+00:00,42.24946963739129,-71.13202085624513
21413,830,2201022000,-13.360871,9.378826,-1.2083451963037166,0.2947134064130102,Enforcement Violations,Allston,2007.0,Residential 3-family,2025-04-01 00:00:00+00:00,42.36175149091773,-71.13369797556486
151580,73081,1701350000,-11.020569,2.5193675,3.8651322987991774,2.20232096753604,Enforcement Violations,Dorchester,1897.0,Residential 1-family,2021-09-17 00:00:00+00:00,42.28814667814933,-71.0728661643426
110555,79685,502193000,7.8733144,-5.152469,-6.1828859958175935,-0.0369892797283192,Sanitation Requests,Boston,1899.0,Residential 7 or more units,2022-12-13 08:33:17.157000+00:00,42.36058953092578,-71.06706046160515
127503,8782,1500745000,-5.353831,-2.4314716,3.8488624669440337,-0.4472815742486506,Enforcement Violations,Dorchester,1920.0,Residential 2-family,2022-07-15 00:00:00+00:00,42.30040953895731,-71.06898060060323
28131,83742,1402109000,-12.984241,1.9691883,4.200775602560687,-3.324099307199256,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2025-01-31 00:00:00+00:00,42.29518955714381,-71.08118063980761
25305,66895,2004985000,-0.60942847,17.557894,1.2396794744402253,5.742797407445417,Enforcement Violations,Roslindale,1955.0,Residential 1-family,2025-02-22 00:00:00+00:00,42.29104963088295,-71.1341907690156
113718,78463,103081000,1.8317025,-11.464155,2.526829270617371,-3.540428229666148,Enforcement Violations,East Boston,1900.0,Residential 3-family,2022-11-12 00:00:00+00:00,42.38015948825454,-71.03465034511025
65303,67093,1000147000,-7.7213316,-1.2040944,-2.718321875224828,-1.688923713534034,Enforcement Violations,Mission Hill,1899.0,Residential 4 or more family,2024-03-05 00:00:00+00:00,42.33414958261048,-71.10325060202662
76617,34054,704047000,-9.98162,8.214006,0.7558125527158731,-0.9234611532890278,Enforcement Violations,Dorchester,1932.0,Residential 3-family,2023-11-01 00:00:00+00:00,42.31949952685124,-71.06136054090834
136458,59835,2003439005,4.0414014,-13.199203,-3.8075697992540687,3.0684894252875266,Civic Maintenance Requests,West Roxbury,1952.0,Residential 1-family,2022-03-22 14:08:00+00:00,42.2767896624888,-71.15521084711052
94641,42820,103826000,1.3060744,3.6422925,-0.5662383321667444,-1.9957080693162772,Building Violations,East Boston,1910.0,Residential 3-family,2023-06-05 00:00:00+00:00,42.37156949123612,-71.03650036892193
90326,35843,2201653001,3.2194984,2.4856844,1.546490742949072,-2.533629147946074,Enforcement Violations,Allston,1910.0,Residential 3-family,2023-07-13 00:00:00+00:00,42.35825961153896,-71.12819060341302
151457,79363,2205458001,10.791811,-0.17616393,-4.27806076270898,-0.7923850542003094,Enforcement Violations,Brighton,1965.0,Residential 7 or more units,2021-09-19 00:00:00+00:00,42.34650964263288,-71.15109068105889
34143,35737,1602865000,3.0477848,17.23345,0.4648089409491741,-1.7505507328400904,Enforcement Violations,Dorchester,1900.0,Residential 3-family,2024-11-29 00:00:00+00:00,42.28990952579323,-71.05901060073259
6459,64802,901379000,16.869732,2.4205227,-2.941736739319888,-2.3660686666435558,Enforcement Violations,Mission Hill,1899.0,Residential 4 or more family,2025-08-07 00:00:00+00:00,42.337039558267136,-71.08630055753271
75190,4482,400235000,-4.1344237,-9.909548,-6.43572782717313,0.964994055410496,Enforcement Violations,Roxbury,1910.0,Residential 7 or more units,2023-11-16 00:00:00+00:00,42.34313954215739,-71.07364051472734
62857,30756,1801262000,0.10598876,-0.9775145,4.380251102775916,-0.8588035632517292,Enforcement Violations,Mattapan,1925.0,Residential 3-family,2024-03-27 00:00:00+00:00,42.2643995861422,-71.09955074932456
2375,13672,2102374000,14.27139,-0.6375591,0.2058327801072896,-1.316645033272438,Enforcement Violations,Brighton,1910.0,Residential 3-family,2025-09-03 00:00:00+00:00,42.33704964336913,-71.1496607000262
155639,82656,102662000,-9.69818,5.6644807,1.8494783308245508,-2.152663417426308,Sanitation Requests,East Boston,1910.0,Residential 3-family,2021-08-25 19:12:00+00:00,42.378336493110695,-71.0383103572539
160968,87699,501946000,-0.123899706,-5.0931983,-3.2246166402901277,-0.0307278496212128,Enforcement Violations,Boston,1890.0,Residential 3-family,2021-07-07 00:00:00+00:00,42.3593595324096,-71.06828046717725
54084,3070,301497000,-13.62538,-6.1440077,-6.382702790569471,-0.1472870875032192,Enforcement Violations,Boston,1899.0,Mixed Use (Res. and Comm.),2024-06-15 00:00:00+00:00,42.36543951847875,-71.05756042926173
55960,31523,1402982000,-5.068956,11.899295,5.063696804215889,-4.70318684725508,Enforcement Violations,Dorchester,1910.0,Residential 3-family,2024-06-01 00:00:00+00:00,42.2882595600127,-71.08297065918056
96886,46114,1902893000,9.962074,11.121438,1.8414456686700085,-1.1020400861171076,Enforcement Violations,Roslindale,1905.0,Residential 3-family,2023-05-15 00:00:00+00:00,42.29404961069405,-71.12036073042688
132570,82001,2100495000,5.706986,-5.340923,1.7314000503296043,-2.1397583883683398,Enforcement Violations,Allston,1860.0,Residential 3-family,2022-05-10 00:00:00+00:00,42.354789610219264,-71.12694060900148
12270,24337,1200219000,-8.937704,11.698481,-2.499995209824391,-2.892301375228489,Civic Maintenance Requests,Roxbury,1899.0,Mixed Use (Res. and Comm.),2025-06-21 11:17:00+00:00,42.32393574513288,-71.08243104948333
162358,6400,1807885000,2.621901,2.9963274,5.230139753131312,3.845680126809439,Civic Maintenance Requests,Hyde Park,1920.0,Residential 1-family,2021-06-17 16:21:03.840000+00:00,42.26725960974528,-71.11642078148047
104144,21902,1103608000,4.066509,1.6628102,1.89918929817739,-0.6821561354817641,Enforcement Violations,Jamaica Plain,1893.0,Residential 3-family,2023-02-24 00:00:00+00:00,42.298909599911205,-71.11296070314323
120040,94951,100182000,-9.997023,2.2738984,0.6007304740482262,-3.163942948158041,Enforcement Violations,East Boston,1890.0,Residential 3-family,2022-09-19 00:00:00+00:00,42.38047948073095,-71.02845033104909
75126,85413,2205060000,-6.0853724,3.1567328,0.2382224390828857,3.385229050842286,Enforcement Violations,Brighton,1933.0,Residential 2-family,2023-11-17 00:00:00+00:00,42.34114965422588,-71.15883071186911
81706,27175,1601558000,-8.184475,5.054978,0.0739274442433391,-2.593894974015204,Enforcement Violations,Dorchester,1920.0,Residential 4 or more family,2023-09-13 00:00:00+00:00,42.28932791549218,-71.06528878265802
135123,90670,1101112000,10.805233,-2.0128238,4.800598623621348,-4.27901058115841,Enforcement Violations,Roxbury,1905.0,Residential 3-family,2022-04-10 00:00:00+00:00,42.31888957933312,-71.09969062810775
35628,49321,2204408000,5.577624,13.901388,0.235684965300367,2.2057890849767943,Enforcement Violations,Brighton,1930.0,Residential 2-family,2024-11-13 00:00:00+00:00,42.35124965157808,-71.1582506862433
150229,1297,703856000,2.9494715,-6.030951,1.69403834281636,-1.9897279089342357,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2021-09-29 00:00:00+00:00,42.31827953429643,-71.06637055504453
171602,21421,903487000,-2.3278427,3.9061708,0.075640692470815,2.9620971485624947,Sanitation Requests,Roxbury,1900.0,Residential 1-family,2021-02-17 21:28:00+00:00,42.328589570124194,-71.09351359336127
178586,68543,502068000,-1.582563,-10.426416,-5.831306129607786,-0.328657960802812,Enforcement Violations,Boston,1899.0,Residential 4 or more family,2020-11-06 00:00:00+00:00,42.36017953313648,-71.0689704669059
23464,24974,1002283000,4.243258,-0.32170624,-0.0763123968480498,-0.3076255571060519,Sanitation Requests,Jamaica Plain,1898.0,Residential 3-family,2025-03-12 08:04:10.103000+00:00,42.32248958311472,-71.10352062826595
127557,87757,1000913000,10.3826685,-1.0583756,1.9140975285735176,-2.7934032820793093,Enforcement Violations,Boston,1900.0,Residential 3-family,2022-07-14 00:00:00+00:00,42.33302958978472,-71.10938061825995
42027,67552,1801417000,3.3331351,-7.658655,5.066656113806577,2.465831130450073,Enforcement Violations,Mattapan,1925.0,Residential 1-family,2024-09-12 00:00:00+00:00,42.26194959140563,-71.10322076334133
138387,49867,305963000,-7.474439,-8.738642,-3.137976647826285,-0.8613819202487103,Enforcement Violations,Roxbury,1900.0,Residential 4 or more family,2022-02-26 00:00:00+00:00,42.34192953691514,-71.07010051073573
15653,61340,305903000,4.757461,5.7291784,-0.5024512861310648,-0.4127947139874403,Enforcement Violations,Roxbury,1890.0,Residential 3-family,2025-05-29 00:00:00+00:00,42.34381953735754,-71.07064050715744
169188,43671,305920000,-10.764789,4.4145875,-2.9108241457933706,-1.173846392936183,Enforcement Violations,Roxbury,1920.0,Residential 4 or more family,2021-03-23 00:00:00+00:00,42.34352953806234,-71.07075050749343
163943,51859,501118000,-2.8936925,-0.33486116,-5.587232321233152,0.2028436063367003,Enforcement Violations,Boston,1899.0,Residential 4 or more family,2021-05-30 00:00:00+00:00,42.348619536297136,-71.07018049538019
109992,48883,1300303010,4.4078608,5.456809,2.3522464046071985,-3.174901524130541,Enforcement Violations,Dorchester,1896.0,Residential 3-family,2022-12-20 00:00:00+00:00,42.31926954667853,-71.0760405736499
117550,70117,2101975000,6.716501,8.046631,2.456715835570082,3.600415320882261,Enforcement Violations,Brighton,1900.0,Residential 1-family,2022-10-07 00:00:00+00:00,42.34478963710069,-71.14636067544846
146173,78117,503701000,-2.417413,-2.7229252,-5.190495680723999,-0.8370574551234757,Enforcement Violations,Boston,1900.0,Residential 7 or more units,2021-11-09 00:00:00+00:00,42.350661563550446,-71.09105653745118
150384,13261,103962000,-8.156837,-0.607978,-3.413102914119263,-2.015744182952204,Enforcement Violations,East Boston,1913.0,Residential 7 or more units,2021-09-28 00:00:00+00:00,42.36980949109581,-71.03613037167398
49526,2589,300093000,7.833916,13.782904,-6.331151092821952,-0.3675277116129548,Enforcement Violations,Boston,1920.0,Residential 7 or more units,2024-07-29 00:00:00+00:00,42.35945952813269,-71.06487045890348
55826,11996,102082000,-10.651246,5.2067704,2.160938385045452,1.7465023878616148,Housing Complaints,East Boston,1940.0,Residential 1-family,2024-06-01 20:41:00+00:00,42.39134945397858,-71.00715025889502
62580,38136,1801617000,-10.364949,7.835965,4.358962336672423,-0.985810132386276,Sanitation Requests,Mattapan,1905.0,Residential 3-family,2024-03-29 16:20:00+00:00,42.26541958600421,-71.0998507484355
108059,38864,1400827000,-6.084748,-2.9004822,4.30251828390475,0.6233458746152385,Sanitation Requests,Dorchester,1935.0,Residential 2-family,2023-01-15 08:35:00+00:00,42.30538955910053,-71.08337062153483
30629,39278,302003000,-0.15873212,-11.376128,-5.744110814556011,-0.3867179609513269,Enforcement Violations,Boston,1910.0,Residential 4 or more family,2025-01-07 00:00:00+00:00,42.36748951585409,-71.05509041876105
173394,84800,1902087000,-5.9409842,6.483251,0.5610501110898304,4.751738963533343,Sanitation Requests,Jamaica Plain,1905.0,Residential 2-family,2021-01-27 07:42:00+00:00,42.32042959834357,-71.11375065559572
44409,63157,1001319000,-11.429632,11.416952,-0.2361105483028588,-1.8618147041642463,Enforcement Violations,Mission Hill,1905.0,Residential 3-family,2024-08-31 00:00:00+00:00,42.32762958197031,-71.10261061458219
30014,43571,901872000,14.137181,-3.2100368,2.334808164980889,-1.502027292438996,Enforcement Violations,Mission Hill,1890.0,Residential 1-family,2025-01-13 00:00:00+00:00,42.33570355648137,-71.0844025564121
118045,25217,802980000,15.532526,11.562153,-2.341720064033424,-2.895915632853403,Enforcement Violations,Roxbury,1905.0,Residential 7 or more units,2022-10-04 00:00:00+00:00,42.321559282870346,-71.07681542955662
57354,47358,501453000,-9.861283,3.0200248,-6.285667010949207,0.8907624947248363,Enforcement Violations,Boston,1900.0,Residential 4 or more family,2024-05-20 00:00:00+00:00,42.35718953347869,-71.06842047215073
133437,43502,102643000,-9.439497,2.717776,2.209502895446193,-1.5311752231382658,Enforcement Violations,East Boston,1850.0,Residential 3-family,2022-04-29 00:00:00+00:00,42.378809492518464,-71.03831035639327
52629,78248,2004582000,11.996443,-3.6183546,-3.955222156541189,-0.0255650679254626,Enforcement Violations,Roslindale,1923.0,Mixed Use (Res. and Comm.),2024-06-30 00:00:00+00:00,42.28942964153087,-71.14168078874539
134565,64622,700362000,-1.010483,-14.239884,-2.189018406448424,4.767835035128216,Housing Complaints,South Boston,1986.0,Residential 1-family,2022-04-15 09:29:00+00:00,42.33376478276365,-71.0535470142886
154353,11056,1202763000,-2.2253199,11.499368,3.153284435962393,-0.3169863396581595,Enforcement Violations,Dorchester,1890.0,Residential 3-family,2021-08-31 00:00:00+00:00,42.313769554487415,-71.0812005982939
25983,25407,2100435001,-0.30475906,2.5387228,1.753118482024538,0.2480885040488709,Enforcement Violations,Allston,1920.0,Residential 1-family,2025-02-19 00:00:00+00:00,42.35507960822287,-71.12539060485064
142554,62250,104736000,3.324217,5.322321,-0.631107629151929,-0.6761324456836857,Housing Complaints,East Boston,1910.0,Residential 3-family,2021-12-27 20:53:00+00:00,42.36604948942333,-71.03506037742439
35343,4424,106288000,0.83100307,-0.48268762,-3.587319293484843,-2.854776591943404,Enforcement Violations,East Boston,1900.0,Mixed Use (Res. and Comm.),2024-11-15 00:00:00+00:00,42.373299489669016,-71.03513036139772
48474,49082,1404069000,-5.3087473,7.970148,4.304167392838511,-3.356085850737217,Housing Complaints,Mattapan,1905.0,Residential 3-family,2024-08-05 10:40:00+00:00,42.28131957023638,-71.09012069132322
166450,8582,802603000,5.270396,16.085045,-1.4364124342915374,-2.8752450843084403,Enforcement Violations,Roxbury,2018.0,Condominium Main*,2021-04-28 00:00:00+00:00,42.32685288147728,-71.08021441969957
161845,87306,2102221000,8.962318,-4.937217,-1.5113634252526755,1.8612539155285388,Enforcement Violations,Brighton,1900.0,Residential 3-family,2021-06-25 00:00:00+00:00,42.3403396427055,-71.14994069289513
99778,84842,1702238010,7.708847,-5.985671,2.274794018814118,0.2335283413861577,Sanitation Requests,Dorchester,2000.0,Residential 1-family,2023-04-11 09:09:00+00:00,42.281549561186566,-71.08297067390059
3713,59233,1301977000,-1.3549174,7.5433183,2.5041006278451454,2.490370041937645,Enforcement Violations,Dorchester,1879.0,Residential 1-family,2025-08-27 00:00:00+00:00,42.31770952210105,-71.05751053592218
148452,78830,1700500000,-5.9403553,11.05943,1.6265215808736229,-2.3448978975124675,Enforcement Violations,Dorchester,1900.0,Residential 3-family,2021-10-16 00:00:00+00:00,42.29294954530874,-71.07328062716164
18015,24111,1501471000,-2.0467603,10.469454,2.263996479641825,-3.532667719066442,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2025-05-05 00:00:00+00:00,42.302919531217135,-71.06377058289874
28501,70260,2100023000,-5.5618787,10.076413,-4.439723756565081,-2.410657758481732,Enforcement Violations,Boston,1899.0,Residential 7 or more units,2025-01-27 00:00:00+00:00,42.34231957658821,-71.10018057634569
80242,97139,2000640000,10.651886,8.008826,0.3958830138610399,0.0829819426851477,Enforcement Violations,Roslindale,1924.0,Residential 3-family,2023-09-27 00:00:00+00:00,42.27666964037813,-71.1392408124047
168395,64858,1200426000,-2.2456703,4.2244105,1.8656259895470135,1.4802277666676795,Sanitation Requests,Roxbury,1889.0,Residential 1-family,2021-04-01 18:41:00+00:00,42.3207195500536,-71.07839057600492
30670,79718,1808253000,-1.3646723,-8.344681,2.371182310386948,3.480366802176965,Enforcement Violations,Hyde Park,1929.0,Residential 2-family,2025-01-07 00:00:00+00:00,42.26575962176357,-71.12512080454559
168142,47688,1800906000,10.5717745,1.9112179,4.120643040917995,-3.9063357433904233,Enforcement Violations,Mattapan,1905.0,Residential 3-family,2021-04-06 00:00:00+00:00,42.278619574423104,-71.09238070152327
153521,30636,1803053000,-5.9808984,12.103656,1.375762854287796,-4.446449543457514,Enforcement Violations,Mattapan,1970.0,Residential 7 or more units,2021-09-02 00:00:00+00:00,42.27656958019752,-71.09669071607746
80893,36149,504038000,7.4162335,-12.423072,-5.5579626610681965,-0.8013798394261633,Enforcement Violations,Boston,1944.0,Residential 7 or more units,2023-09-21 00:00:00+00:00,42.350449573986346,-71.09912055630896
173555,67819,1400671000,12.806897,7.119811,2.2836809038712014,-4.777124496807236,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2021-01-25 00:00:00+00:00,42.30885955334789,-71.07994060594157
21859,91314,2200592000,-4.215351,5.3757367,-0.2912819813034141,0.6524889979038817,Enforcement Violations,Brighton,1910.0,Residential 3-family,2025-03-27 00:00:00+00:00,42.3609896328097,-71.14525063595055
130879,74716,1701395000,0.15423036,7.4309707,-0.1431999106631291,-2.5632773667307216,Enforcement Violations,Dorchester,1900.0,Residential 4 or more family,2022-05-30 00:00:00+00:00,42.28854954928651,-71.07537064133639
46030,33108,2201386000,-3.6403148,-0.45431614,-0.7651307819719803,2.664507826384848,Enforcement Violations,Allston,1900.0,Residential 1-family,2024-08-24 00:00:00+00:00,42.35880961671168,-71.13283061316922
13585,98575,900017000,-10.946818,13.859129,-3.2329856178909204,-1.3500164161179409,Enforcement Violations,Roxbury,1899.0,Residential 4 or more family,2025-06-12 00:00:00+00:00,42.34240954017088,-71.07247051449038
101285,59656,1203342000,7.704214,15.968008,-0.355860508309838,-2.0231178092298707,Housing Complaints,Dorchester,1899.0,Residential 4 or more family,2023-03-24 06:25:00+00:00,42.31725956707735,-71.09077061121214
159134,59191,2101038000,-10.904085,15.663526,-5.153964559646686,-4.4669298731901055,Enforcement Violations,Allston,1930.0,Mixed Use (Res. and Comm.),2021-07-27 00:00:00+00:00,42.348735621857735,-71.13517964140408
